"Subject","Sex","Stim","Condition","acc","rt"
302,"Female","L2.M3.R1","Non Order",1,842
302,"Female","L4.M4.R1","partial rep",1,900
302,"Female","L4.M3.R2","Descending",1,1083
302,"Female","L1.M1.R1","Repetition",1,557
302,"Female","L4.M4.R4","Repetition",1,778
302,"Female","L3.M3.R3","Repetition",1,861
302,"Female","L4.M4.R4","Repetition",1,954
302,"Female","L3.M1.R4","Non Order",1,1220
302,"Female","L2.M2.R2","Repetition",0,0
302,"Female","L4.M4.R4","Repetition",1,1197
302,"Female","L4.M4.R4","Repetition",1,810
302,"Female","L2.M4.R4","partial rep",1,604
302,"Female","L3.M4.R1","Non Order",1,938
302,"Female","L3.M2.R1","Descending",1,852
302,"Female","L1.M2.R4","Ascending",1,794
302,"Female","L3.M2.R4","Non Order",1,1052
302,"Female","L3.M1.R4","Non Order",0,969
302,"Female","L2.M4.R1","Non Order",1,779
302,"Female","L2.M3.R4","Ascending",1,970
302,"Female","L4.M3.R1","Descending",1,804
302,"Female","L1.M1.R1","Repetition",1,538
302,"Female","L4.M2.R1","Descending",1,653
302,"Female","L1.M4.R2","Non Order",1,667
302,"Female","L1.M2.R3","Ascending",1,924
302,"Female","L4.M3.R1","Descending",0,1035
302,"Female","L2.M3.R4","Ascending",1,949
302,"Female","L2.M2.R2","Repetition",1,731
302,"Female","L3.M2.R1","Descending",1,685
302,"Female","L4.M2.R1","Descending",1,859
302,"Female","L4.M3.R2","Descending",1,861
302,"Female","L2.M2.R2","Repetition",1,524
302,"Female","L2.M1.R3","Non Order",1,725
302,"Female","L2.M2.R2","Repetition",1,603
302,"Female","L3.M4.R2","Non Order",1,878
302,"Female","L4.M4.R4","Repetition",1,795
302,"Female","L1.M1.R1","Repetition",1,540
302,"Female","L4.M3.R2","Descending",0,635
302,"Female","L2.M3.R4","Ascending",1,933
302,"Female","L2.M2.R2","Repetition",1,650
302,"Female","L1.M4.R3","Non Order",1,750
302,"Female","L2.M1.R4","Non Order",1,844
302,"Female","L1.M3.R3","partial rep",1,893
302,"Female","L1.M3.R2","Non Order",1,781
302,"Female","L4.M2.R1","Descending",1,550
302,"Female","L3.M1.R1","partial rep",0,540
302,"Female","L4.M4.R4","Repetition",1,799
302,"Female","L4.M2.R1","Descending",1,717
302,"Female","L2.M3.R4","Ascending",0,943
302,"Female","L3.M3.R3","Repetition",1,798
302,"Female","L2.M2.R3","partial rep",1,616
302,"Female","L2.M1.R3","Non Order",1,765
302,"Female","L4.M3.R2","Descending",1,1200
302,"Female","L3.M2.R1","Descending",1,926
302,"Female","L3.M2.R1","Descending",1,736
302,"Female","L1.M3.R2","Non Order",1,895
302,"Female","L4.M2.R3","Non Order",1,681
302,"Female","L1.M2.R4","Ascending",1,703
302,"Female","L4.M3.R1","Descending",0,833
302,"Female","L3.M3.R3","Repetition",1,1199
302,"Female","L3.M4.R2","Non Order",0,1393
302,"Female","L1.M2.R4","Ascending",1,911
302,"Female","L3.M3.R4","partial rep",1,1481
302,"Female","L1.M1.R1","Repetition",1,575
302,"Female","L4.M1.R3","Non Order",1,834
302,"Female","L3.M2.R1","Descending",1,672
302,"Female","L4.M4.R4","Repetition",1,786
302,"Female","L1.M2.R3","Ascending",1,624
302,"Female","L4.M3.R1","Descending",1,954
302,"Female","L1.M2.R4","Ascending",1,560
302,"Female","L1.M3.R4","Ascending",1,755
302,"Female","L1.M1.R1","Repetition",1,496
302,"Female","L2.M3.R4","Ascending",1,930
302,"Female","L4.M1.R2","Non Order",1,625
302,"Female","L1.M2.R3","Ascending",0,603
302,"Female","L4.M2.R1","Descending",1,769
302,"Female","L1.M3.R4","Ascending",0,964
302,"Female","L2.M2.R2","Repetition",1,753
302,"Female","L4.M4.R4","Repetition",1,867
302,"Female","L1.M2.R4","Ascending",1,609
302,"Female","L1.M1.R1","Repetition",1,539
302,"Female","L3.M3.R3","Repetition",1,1169
302,"Female","L3.M3.R3","Repetition",1,756
302,"Female","L4.M4.R4","Repetition",1,1009
302,"Female","L3.M3.R3","Repetition",1,1059
302,"Female","L1.M2.R3","Ascending",1,850
302,"Female","L1.M4.R1","partial rep",0,700
302,"Female","L4.M3.R4","partial rep",1,1426
302,"Female","L1.M1.R1","Repetition",1,516
302,"Female","L2.M2.R2","Repetition",1,611
302,"Female","L4.M3.R1","Descending",1,853
302,"Female","L1.M2.R3","Ascending",1,771
302,"Female","L4.M3.R1","Descending",1,893
302,"Female","L2.M2.R2","Repetition",1,659
302,"Female","L1.M1.R1","Repetition",1,518
302,"Female","L1.M2.R4","Ascending",1,852
302,"Female","L4.M3.R1","Descending",1,870
302,"Female","L3.M2.R1","Descending",1,932
302,"Female","L3.M3.R3","Repetition",1,1150
302,"Female","L2.M3.R4","Ascending",1,1092
302,"Female","L1.M2.R4","Ascending",1,726
302,"Female","L4.M2.R2","partial rep",0,628
302,"Female","L3.M3.R3","Repetition",1,1094
302,"Female","L4.M4.R4","Repetition",1,1157
302,"Female","L4.M2.R1","Descending",1,1022
302,"Female","L2.M4.R1","Non Order",1,740
302,"Female","L3.M2.R4","Non Order",1,775
302,"Female","L3.M3.R3","Repetition",1,788
302,"Female","L2.M3.R4","Ascending",1,1030
302,"Female","L2.M2.R2","Repetition",1,644
302,"Female","L1.M3.R4","Ascending",1,590
302,"Female","L3.M2.R1","Descending",1,756
302,"Female","L1.M3.R4","Ascending",1,550
302,"Female","L3.M3.R3","Repetition",1,581
302,"Female","L2.M1.R4","Non Order",1,695
302,"Female","L2.M2.R2","Repetition",1,678
302,"Female","L3.M4.R1","Non Order",1,737
302,"Female","L1.M4.R2","Non Order",1,535
302,"Female","L4.M3.R2","Descending",1,570
302,"Female","L4.M3.R2","Descending",0,600
302,"Female","L4.M3.R1","Descending",1,811
302,"Female","L4.M3.R2","Descending",0,729
302,"Female","L4.M2.R3","Non Order",1,836
302,"Female","L3.M3.R3","Repetition",1,874
302,"Female","L1.M3.R4","Ascending",1,653
302,"Female","L2.M2.R2","Repetition",1,571
302,"Female","L2.M4.R3","Non Order",1,782
302,"Female","L3.M3.R3","Repetition",1,717
302,"Female","L2.M1.R2","partial rep",0,583
302,"Female","L4.M3.R2","Descending",1,1086
302,"Female","L1.M3.R4","Ascending",1,959
302,"Female","L3.M1.R2","Non Order",0,717
302,"Female","L4.M2.R1","Descending",1,719
302,"Female","L4.M4.R4","Repetition",1,925
302,"Female","L1.M1.R2","partial rep",0,679
302,"Female","L1.M3.R4","Ascending",1,1005
302,"Female","L1.M2.R3","Ascending",1,766
302,"Female","L1.M1.R1","Repetition",1,509
302,"Female","L1.M1.R1","Repetition",1,606
302,"Female","L4.M4.R4","Repetition",1,765
302,"Female","L1.M3.R4","Ascending",1,757
302,"Female","L2.M3.R1","Non Order",1,1147
302,"Female","L4.M1.R3","Non Order",0,893
302,"Female","L2.M4.R3","Non Order",1,1230
302,"Female","L1.M2.R3","Ascending",1,592
302,"Female","L1.M2.R4","Ascending",1,862
302,"Female","L2.M3.R4","Ascending",1,952
302,"Female","L4.M3.R2","Descending",0,718
302,"Female","L3.M2.R1","Descending",1,832
302,"Female","L3.M1.R4","Non Order",1,733
302,"Female","L4.M3.R1","Descending",1,591
302,"Female","L1.M3.R4","Ascending",1,861
302,"Female","L3.M3.R3","Repetition",1,887
302,"Female","L3.M1.R4","Non Order",1,941
302,"Female","L2.M2.R3","partial rep",1,719
302,"Female","L2.M3.R4","Ascending",1,925
302,"Female","L1.M2.R4","Ascending",1,735
302,"Female","L4.M4.R4","Repetition",1,796
302,"Female","L1.M1.R1","Repetition",1,582
302,"Female","L2.M2.R2","Repetition",1,572
302,"Female","L3.M3.R3","Repetition",0,622
302,"Female","L2.M1.R4","Non Order",1,860
302,"Female","L4.M4.R4","Repetition",1,734
302,"Female","L4.M3.R1","Descending",0,764
302,"Female","L2.M2.R2","Repetition",1,598
302,"Female","L3.M3.R3","Repetition",1,731
302,"Female","L4.M1.R3","Non Order",1,1021
302,"Female","L2.M3.R4","Ascending",1,1179
302,"Female","L4.M1.R2","Non Order",1,877
302,"Female","L4.M2.R1","Descending",1,731
302,"Female","L2.M3.R1","Non Order",1,533
302,"Female","L3.M2.R1","Descending",1,571
302,"Female","L2.M4.R1","Non Order",1,668
302,"Female","L3.M3.R3","Repetition",0,842
302,"Female","L2.M3.R4","Ascending",0,572
302,"Female","L4.M4.R4","Repetition",1,1050
302,"Female","L3.M3.R3","Repetition",1,659
302,"Female","L4.M4.R1","partial rep",1,921
302,"Female","L3.M3.R3","Repetition",1,763
302,"Female","L1.M1.R1","Repetition",1,617
302,"Female","L1.M3.R4","Ascending",1,907
302,"Female","L2.M4.R1","Non Order",1,1065
302,"Female","L4.M2.R1","Descending",1,851
302,"Female","L1.M2.R4","Ascending",1,632
302,"Female","L2.M2.R2","Repetition",1,698
302,"Female","L1.M1.R1","Repetition",1,520
302,"Female","L3.M3.R3","Repetition",1,938
302,"Female","L4.M1.R2","Non Order",1,840
302,"Female","L4.M4.R4","Repetition",1,962
302,"Female","L1.M2.R4","Ascending",1,728
302,"Female","L1.M2.R4","Ascending",1,601
302,"Female","L4.M3.R1","Descending",1,599
302,"Female","L4.M3.R4","partial rep",1,825
302,"Female","L2.M2.R2","Repetition",1,631
302,"Female","L1.M1.R1","Repetition",1,481
302,"Female","L1.M2.R4","Ascending",1,615
302,"Female","L4.M4.R4","Repetition",1,633
302,"Female","L2.M1.R3","Non Order",1,646
302,"Female","L2.M3.R4","Ascending",1,664
302,"Female","L4.M4.R4","Repetition",1,694
302,"Female","L2.M3.R1","Non Order",1,559
302,"Female","L4.M3.R1","Descending",1,485
302,"Female","L1.M1.R1","Repetition",1,503
302,"Female","L1.M1.R1","Repetition",1,405
302,"Female","L4.M2.R3","Non Order",1,1095
302,"Female","L4.M3.R1","Descending",1,869
302,"Female","L4.M3.R1","Descending",1,895
302,"Female","L2.M4.R3","Non Order",0,676
302,"Female","L4.M2.R1","Descending",1,662
302,"Female","L4.M2.R1","Descending",1,868
302,"Female","L3.M2.R1","Descending",1,790
302,"Female","L4.M4.R4","Repetition",1,804
302,"Female","L1.M4.R3","Non Order",1,814
302,"Female","L1.M1.R1","Repetition",1,387
302,"Female","L2.M1.R3","Non Order",1,533
302,"Female","L1.M3.R2","Non Order",1,563
302,"Female","L3.M2.R1","Descending",1,516
302,"Female","L4.M3.R2","Descending",0,562
302,"Female","L1.M1.R1","Repetition",1,476
302,"Female","L3.M1.R1","partial rep",0,626
302,"Female","L3.M3.R4","partial rep",1,836
302,"Female","L3.M3.R3","Repetition",1,913
302,"Female","L4.M2.R1","Descending",1,611
302,"Female","L4.M2.R1","Descending",1,609
302,"Female","L4.M3.R1","Descending",1,555
302,"Female","L4.M2.R1","Descending",1,417
302,"Female","L3.M3.R3","Repetition",1,563
302,"Female","L1.M2.R3","Ascending",1,433
302,"Female","L3.M2.R1","Descending",0,595
302,"Female","L1.M2.R3","Ascending",1,609
302,"Female","L4.M2.R3","Non Order",1,602
302,"Female","L2.M2.R2","Repetition",1,575
302,"Female","L1.M3.R4","Ascending",1,481
302,"Female","L3.M4.R2","Non Order",0,350
302,"Female","L3.M4.R1","Non Order",1,736
302,"Female","L1.M3.R4","Ascending",1,798
302,"Female","L3.M4.R2","Non Order",1,760
302,"Female","L1.M2.R3","Ascending",1,589
302,"Female","L1.M4.R3","Non Order",1,607
302,"Female","L1.M4.R2","Non Order",1,589
302,"Female","L1.M1.R2","partial rep",1,623
302,"Female","L3.M2.R1","Descending",1,732
302,"Female","L1.M3.R4","Ascending",1,727
302,"Female","L4.M2.R1","Descending",1,460
302,"Female","L1.M3.R4","Ascending",1,558
302,"Female","L1.M1.R1","Repetition",1,491
302,"Female","L2.M2.R2","Repetition",0,477
302,"Female","L4.M3.R2","Descending",1,1067
302,"Female","L3.M3.R3","Repetition",1,855
302,"Female","L2.M2.R2","Repetition",1,540
302,"Female","L4.M3.R2","Descending",1,1021
302,"Female","L4.M3.R1","Descending",0,1098
302,"Female","L1.M3.R3","partial rep",0,844
302,"Female","L4.M3.R2","Descending",1,794
302,"Female","L3.M2.R4","Non Order",1,1155
302,"Female","L4.M1.R3","Non Order",1,969
302,"Female","L2.M2.R2","Repetition",1,570
302,"Female","L2.M4.R4","partial rep",1,968
302,"Female","L1.M2.R4","Ascending",1,874
302,"Female","L1.M1.R1","Repetition",1,503
302,"Female","L4.M4.R4","Repetition",1,785
302,"Female","L1.M3.R2","Non Order",1,727
302,"Female","L4.M4.R4","Repetition",1,873
302,"Female","L2.M3.R4","Ascending",1,694
302,"Female","L2.M2.R2","Repetition",1,647
302,"Female","L1.M2.R3","Ascending",1,709
302,"Female","L4.M2.R2","partial rep",1,607
302,"Female","L3.M3.R3","Repetition",1,884
302,"Female","L3.M3.R3","Repetition",1,758
302,"Female","L4.M4.R4","Repetition",1,836
302,"Female","L4.M3.R2","Descending",1,1029
302,"Female","L3.M1.R2","Non Order",1,1091
302,"Female","L3.M2.R4","Non Order",1,796
302,"Female","L3.M2.R3","partial rep",0,690
302,"Female","L2.M2.R2","Repetition",1,596
302,"Female","L4.M4.R4","Repetition",1,850
302,"Female","L2.M3.R4","Ascending",1,867
302,"Female","L3.M2.R1","Descending",0,593
302,"Female","L1.M1.R1","Repetition",1,571
302,"Female","L3.M1.R2","Non Order",1,593
302,"Female","L2.M1.R4","Non Order",1,547
302,"Female","L1.M3.R4","Ascending",1,608
302,"Female","L1.M1.R1","Repetition",1,562
302,"Female","L1.M2.R3","Ascending",1,656
302,"Female","L1.M4.R2","Non Order",1,794
302,"Female","L2.M3.R4","Ascending",1,880
302,"Female","L2.M1.R2","partial rep",1,1010
302,"Female","L1.M4.R1","partial rep",0,480
302,"Female","L4.M3.R2","Descending",1,705
302,"Female","L1.M2.R4","Ascending",1,767
302,"Female","L4.M3.R2","Descending",1,665
302,"Female","L2.M2.R2","Repetition",1,607
302,"Female","L2.M2.R2","Repetition",1,593
302,"Female","L3.M2.R1","Descending",1,671
302,"Female","L1.M3.R4","Ascending",1,769
302,"Female","L4.M4.R4","Repetition",1,783
302,"Female","L1.M2.R3","Ascending",1,617
302,"Female","L3.M4.R1","Non Order",1,814
302,"Female","L1.M2.R3","Ascending",1,800
303,"Male","L4.M4.R4","Repetition",1,1386
303,"Male","L4.M2.R2","partial rep",1,796
303,"Male","L4.M3.R2","Descending",1,1451
303,"Male","L2.M3.R4","Ascending",1,1141
303,"Male","L4.M3.R2","Descending",1,1308
303,"Male","L1.M1.R1","Repetition",1,638
303,"Male","L3.M2.R1","Descending",1,814
303,"Male","L1.M2.R4","Ascending",1,1024
303,"Male","L4.M1.R3","Non Order",1,1391
303,"Male","L4.M4.R4","Repetition",1,1417
303,"Male","L2.M2.R2","Repetition",1,608
303,"Male","L4.M3.R2","Descending",0,1395
303,"Male","L1.M1.R1","Repetition",1,577
303,"Male","L2.M2.R2","Repetition",1,628
303,"Male","L2.M2.R3","partial rep",1,723
303,"Male","L1.M2.R3","Ascending",1,926
303,"Male","L2.M2.R2","Repetition",1,564
303,"Male","L1.M3.R3","partial rep",1,1224
303,"Male","L1.M4.R2","Non Order",1,726
303,"Male","L4.M3.R1","Descending",1,1401
303,"Male","L2.M4.R1","Non Order",1,983
303,"Male","L2.M4.R3","Non Order",1,1154
303,"Male","L1.M2.R4","Ascending",1,792
303,"Male","L1.M3.R2","Non Order",1,715
303,"Male","L3.M3.R3","Repetition",1,1065
303,"Male","L3.M3.R3","Repetition",1,892
303,"Male","L3.M1.R2","Non Order",1,1115
303,"Male","L1.M4.R1","partial rep",0,757
303,"Male","L4.M1.R3","Non Order",1,1420
303,"Male","L4.M2.R3","Non Order",1,1646
303,"Male","L1.M2.R4","Ascending",1,860
303,"Male","L4.M2.R1","Descending",1,1262
303,"Male","L3.M1.R4","Non Order",1,1548
303,"Male","L1.M2.R4","Ascending",1,870
303,"Male","L3.M2.R4","Non Order",1,1868
303,"Male","L1.M3.R4","Ascending",1,989
303,"Male","L4.M3.R1","Descending",1,1115
303,"Male","L4.M4.R4","Repetition",1,1005
303,"Male","L2.M3.R4","Ascending",1,1211
303,"Male","L1.M1.R1","Repetition",1,821
303,"Male","L2.M4.R1","Non Order",1,1019
303,"Male","L4.M4.R4","Repetition",1,1229
303,"Male","L2.M2.R2","Repetition",1,634
303,"Male","L3.M2.R1","Descending",1,972
303,"Male","L4.M3.R4","partial rep",1,1882
303,"Male","L4.M2.R3","Non Order",1,1395
303,"Male","L4.M4.R4","Repetition",1,1145
303,"Male","L4.M4.R4","Repetition",1,1147
303,"Male","L3.M1.R1","partial rep",1,920
303,"Male","L2.M1.R2","partial rep",1,1306
303,"Male","L3.M2.R1","Descending",1,1224
303,"Male","L1.M1.R2","partial rep",1,770
303,"Male","L1.M3.R4","Ascending",1,1400
303,"Male","L2.M3.R1","Non Order",1,1449
303,"Male","L3.M3.R3","Repetition",1,1094
303,"Male","L4.M4.R4","Repetition",1,1481
303,"Male","L1.M2.R4","Ascending",1,966
303,"Male","L4.M4.R4","Repetition",1,1008
303,"Male","L4.M3.R1","Descending",1,1045
303,"Male","L3.M4.R1","Non Order",1,1239
303,"Male","L4.M2.R1","Descending",1,1060
303,"Male","L4.M4.R4","Repetition",1,1222
303,"Male","L1.M2.R3","Ascending",1,1044
303,"Male","L1.M1.R1","Repetition",1,573
303,"Male","L4.M4.R4","Repetition",1,867
303,"Male","L1.M2.R3","Ascending",1,965
303,"Male","L4.M2.R1","Descending",1,802
303,"Male","L3.M3.R3","Repetition",1,980
303,"Male","L4.M3.R2","Descending",1,1330
303,"Male","L3.M4.R2","Non Order",1,1404
303,"Male","L1.M4.R3","Non Order",1,1010
303,"Male","L2.M2.R2","Repetition",1,644
303,"Male","L3.M2.R1","Descending",1,913
303,"Male","L4.M4.R1","partial rep",1,979
303,"Male","L3.M3.R3","Repetition",1,705
303,"Male","L3.M1.R2","Non Order",1,955
303,"Male","L2.M3.R4","Ascending",1,1041
303,"Male","L1.M2.R3","Ascending",1,931
303,"Male","L4.M3.R1","Descending",1,1271
303,"Male","L1.M1.R1","Repetition",1,633
303,"Male","L4.M3.R2","Descending",0,0
303,"Male","L3.M2.R1","Descending",1,850
303,"Male","L1.M3.R2","Non Order",1,873
303,"Male","L3.M3.R3","Repetition",1,699
303,"Male","L1.M1.R1","Repetition",1,489
303,"Male","L4.M3.R2","Descending",1,844
303,"Male","L3.M3.R3","Repetition",1,970
303,"Male","L1.M4.R2","Non Order",1,820
303,"Male","L2.M2.R2","Repetition",1,523
303,"Male","L2.M1.R3","Non Order",1,813
303,"Male","L1.M1.R1","Repetition",1,588
303,"Male","L3.M4.R1","Non Order",1,1630
303,"Male","L2.M2.R2","Repetition",1,589
303,"Male","L2.M2.R2","Repetition",1,600
303,"Male","L3.M2.R1","Descending",1,734
303,"Male","L1.M3.R4","Ascending",1,1313
303,"Male","L2.M1.R3","Non Order",1,991
303,"Male","L3.M3.R3","Repetition",1,802
303,"Male","L2.M3.R4","Ascending",1,960
303,"Male","L1.M2.R4","Ascending",1,746
303,"Male","L2.M2.R2","Repetition",1,577
303,"Male","L3.M3.R4","partial rep",1,1171
303,"Male","L1.M2.R4","Ascending",1,625
303,"Male","L1.M3.R4","Ascending",1,1124
303,"Male","L2.M3.R4","Ascending",1,1394
303,"Male","L4.M3.R2","Descending",0,0
303,"Male","L4.M2.R1","Descending",1,867
303,"Male","L2.M2.R2","Repetition",1,598
303,"Male","L2.M3.R4","Ascending",1,1252
303,"Male","L1.M1.R1","Repetition",1,535
303,"Male","L4.M2.R1","Descending",1,694
303,"Male","L4.M3.R1","Descending",1,768
303,"Male","L4.M3.R2","Descending",1,1046
303,"Male","L4.M3.R1","Descending",1,920
303,"Male","L3.M2.R4","Non Order",0,1127
303,"Male","L4.M1.R2","Non Order",1,1113
303,"Male","L4.M2.R1","Descending",1,791
303,"Male","L3.M3.R3","Repetition",1,1009
303,"Male","L4.M4.R4","Repetition",1,1127
303,"Male","L1.M3.R4","Ascending",1,905
303,"Male","L1.M3.R4","Ascending",1,823
303,"Male","L3.M4.R2","Non Order",1,1577
303,"Male","L3.M3.R3","Repetition",1,1206
303,"Male","L3.M1.R4","Non Order",1,1009
303,"Male","L1.M1.R1","Repetition",1,551
303,"Male","L4.M1.R2","Non Order",1,1353
303,"Male","L1.M2.R4","Ascending",1,1015
303,"Male","L1.M2.R3","Ascending",1,713
303,"Male","L1.M3.R4","Ascending",1,1063
303,"Male","L3.M2.R1","Descending",1,1136
303,"Male","L4.M2.R1","Descending",1,774
303,"Male","L2.M2.R2","Repetition",1,664
303,"Male","L1.M2.R3","Ascending",1,822
303,"Male","L1.M1.R1","Repetition",1,552
303,"Male","L2.M2.R2","Repetition",1,726
303,"Male","L1.M4.R3","Non Order",1,1392
303,"Male","L2.M4.R4","partial rep",1,1142
303,"Male","L4.M3.R1","Descending",1,967
303,"Male","L3.M2.R3","partial rep",1,1381
303,"Male","L2.M4.R3","Non Order",1,1383
303,"Male","L4.M4.R4","Repetition",1,1124
303,"Male","L2.M3.R4","Ascending",1,1165
303,"Male","L3.M2.R1","Descending",1,739
303,"Male","L2.M1.R4","Non Order",1,885
303,"Male","L1.M1.R1","Repetition",1,515
303,"Male","L3.M3.R3","Repetition",1,1334
303,"Male","L2.M1.R4","Non Order",1,980
303,"Male","L3.M3.R3","Repetition",1,911
303,"Male","L1.M3.R4","Ascending",1,1365
303,"Male","L4.M3.R1","Descending",1,920
303,"Male","L2.M3.R4","Ascending",1,1158
303,"Male","L1.M1.R1","Repetition",1,617
303,"Male","L1.M2.R3","Ascending",1,1128
303,"Male","L2.M3.R1","Non Order",1,723
303,"Male","L4.M2.R1","Descending",1,697
303,"Male","L1.M2.R3","Ascending",1,796
303,"Male","L4.M3.R2","Descending",1,1673
303,"Male","L1.M3.R3","partial rep",1,810
303,"Male","L3.M2.R4","Non Order",1,1368
303,"Male","L2.M3.R4","Ascending",1,899
303,"Male","L1.M2.R3","Ascending",1,794
303,"Male","L4.M3.R1","Descending",1,1084
303,"Male","L2.M1.R3","Non Order",1,1178
303,"Male","L3.M3.R4","partial rep",1,749
303,"Male","L2.M4.R3","Non Order",1,1372
303,"Male","L1.M1.R1","Repetition",1,566
303,"Male","L2.M3.R4","Ascending",1,1038
303,"Male","L1.M2.R4","Ascending",1,991
303,"Male","L4.M4.R4","Repetition",1,1134
303,"Male","L2.M2.R2","Repetition",1,656
303,"Male","L2.M3.R4","Ascending",1,1294
303,"Male","L1.M2.R3","Ascending",1,679
303,"Male","L1.M2.R4","Ascending",1,1981
303,"Male","L1.M3.R4","Ascending",1,879
303,"Male","L4.M2.R1","Descending",1,749
303,"Male","L2.M2.R2","Repetition",1,639
303,"Male","L1.M1.R1","Repetition",1,557
303,"Male","L3.M1.R4","Non Order",1,1287
303,"Male","L1.M1.R1","Repetition",1,509
303,"Male","L2.M2.R3","partial rep",0,1023
303,"Male","L4.M2.R1","Descending",1,781
303,"Male","L2.M2.R2","Repetition",1,607
303,"Male","L1.M4.R3","Non Order",1,1341
303,"Male","L1.M1.R1","Repetition",1,503
303,"Male","L4.M4.R4","Repetition",1,1308
303,"Male","L2.M2.R2","Repetition",1,606
303,"Male","L1.M3.R4","Ascending",1,1148
303,"Male","L2.M3.R4","Ascending",1,1550
303,"Male","L2.M2.R2","Repetition",1,620
303,"Male","L4.M3.R2","Descending",1,1606
303,"Male","L3.M3.R3","Repetition",1,956
303,"Male","L1.M2.R4","Ascending",1,861
303,"Male","L1.M1.R1","Repetition",1,539
303,"Male","L4.M4.R4","Repetition",1,909
